slug,market_id,question,winner,start_unix,end_unix,start_iso,end_iso,closed,active,archived,endDate,closedTime,outcomes,outcomePrices,volume,liquidity,url
btc-updown-15m-1778805900,2256399,"Bitcoin Up or Down - May 14, 8:45PM-9:00PM ET",Up,1778805900,1778806800,2026-05-15T00:45:00.000Z,2026-05-15T01:00:00.000Z,true,true,false,2026-05-15T01:00:00Z,2026-05-15 01:00:19+00,Up|Down,1|0,32451.87026500007,,https://polymarket.com/event/btc-updown-15m-1778805900
btc-updown-15m-1778806800,2256436,"Bitcoin Up or Down - May 14, 9:00PM-9:15PM ET",Up,1778806800,1778807700,2026-05-15T01:00:00.000Z,2026-05-15T01:15:00.000Z,true,true,false,2026-05-15T01:15:00Z,2026-05-15 01:15:21+00,Up|Down,1|0,36849.042728999986,,https://polymarket.com/event/btc-updown-15m-1778806800
btc-updown-15m-1778807700,2256465,"Bitcoin Up or Down - May 14, 9:15PM-9:30PM ET",Down,1778807700,1778808600,2026-05-15T01:15:00.000Z,2026-05-15T01:30:00.000Z,true,true,false,2026-05-15T01:30:00Z,2026-05-15 01:30:15+00,Up|Down,0|1,37355.931224000036,,https://polymarket.com/event/btc-updown-15m-1778807700
btc-updown-15m-1778808600,2256528,"Bitcoin Up or Down - May 14, 9:30PM-9:45PM ET",Up,1778808600,1778809500,2026-05-15T01:30:00.000Z,2026-05-15T01:45:00.000Z,true,true,false,2026-05-15T01:45:00Z,2026-05-15 01:45:16+00,Up|Down,1|0,59034.99587800011,,https://polymarket.com/event/btc-updown-15m-1778808600
btc-updown-15m-1778809500,2256586,"Bitcoin Up or Down - May 14, 9:45PM-10:00PM ET",Down,1778809500,1778810400,2026-05-15T01:45:00.000Z,2026-05-15T02:00:00.000Z,true,true,false,2026-05-15T02:00:00Z,2026-05-15 02:00:21+00,Up|Down,0|1,54444.66417000004,,https://polymarket.com/event/btc-updown-15m-1778809500
btc-updown-15m-1778810400,2256643,"Bitcoin Up or Down - May 14, 10:00PM-10:15PM ET",Down,1778810400,1778811300,2026-05-15T02:00:00.000Z,2026-05-15T02:15:00.000Z,true,true,false,2026-05-15T02:15:00Z,2026-05-15 02:15:17+00,Up|Down,0|1,64249.22938099992,,https://polymarket.com/event/btc-updown-15m-1778810400
btc-updown-15m-1778811300,2256668,"Bitcoin Up or Down - May 14, 10:15PM-10:30PM ET",Down,1778811300,1778812200,2026-05-15T02:15:00.000Z,2026-05-15T02:30:00.000Z,true,true,false,2026-05-15T02:30:00Z,2026-05-15 02:30:16+00,Up|Down,0|1,56583.83503799992,,https://polymarket.com/event/btc-updown-15m-1778811300
btc-updown-15m-1778812200,2256738,"Bitcoin Up or Down - May 14, 10:30PM-10:45PM ET",Up,1778812200,1778813100,2026-05-15T02:30:00.000Z,2026-05-15T02:45:00.000Z,true,true,false,2026-05-15T02:45:00Z,2026-05-15 02:45:18+00,Up|Down,1|0,58952.10934900002,,https://polymarket.com/event/btc-updown-15m-1778812200
btc-updown-15m-1778813100,2256832,"Bitcoin Up or Down - May 14, 10:45PM-11:00PM ET",Up,1778813100,1778814000,2026-05-15T02:45:00.000Z,2026-05-15T03:00:00.000Z,true,true,false,2026-05-15T03:00:00Z,2026-05-15 03:00:17+00,Up|Down,1|0,44006.35264599996,,https://polymarket.com/event/btc-updown-15m-1778813100
btc-updown-15m-1778814000,2256856,"Bitcoin Up or Down - May 14, 11:00PM-11:15PM ET",Down,1778814000,1778814900,2026-05-15T03:00:00.000Z,2026-05-15T03:15:00.000Z,true,true,false,2026-05-15T03:15:00Z,2026-05-15 03:15:18+00,Up|Down,0|1,44856.431912000044,,https://polymarket.com/event/btc-updown-15m-1778814000
btc-updown-15m-1778814900,2256908,"Bitcoin Up or Down - May 14, 11:15PM-11:30PM ET",Up,1778814900,1778815800,2026-05-15T03:15:00.000Z,2026-05-15T03:30:00.000Z,true,true,false,2026-05-15T03:30:00Z,2026-05-15 03:30:18+00,Up|Down,1|0,44096.62663999997,,https://polymarket.com/event/btc-updown-15m-1778814900
btc-updown-15m-1778815800,2256955,"Bitcoin Up or Down - May 14, 11:30PM-11:45PM ET",Down,1778815800,1778816700,2026-05-15T03:30:00.000Z,2026-05-15T03:45:00.000Z,true,true,false,2026-05-15T03:45:00Z,2026-05-15 03:45:52+00,Up|Down,0|1,69527.43004600001,,https://polymarket.com/event/btc-updown-15m-1778815800
btc-updown-15m-1778816700,2257002,"Bitcoin Up or Down - May 14, 11:45PM-12:00AM ET",Up,1778816700,1778817600,2026-05-15T03:45:00.000Z,2026-05-15T04:00:00.000Z,true,true,false,2026-05-15T04:00:00Z,2026-05-15 04:00:17+00,Up|Down,1|0,33531.758459000004,,https://polymarket.com/event/btc-updown-15m-1778816700
btc-updown-15m-1778817600,2257778,"Bitcoin Up or Down - May 15, 12:00AM-12:15AM ET",Down,1778817600,1778818500,2026-05-15T04:00:00.000Z,2026-05-15T04:15:00.000Z,true,true,false,2026-05-15T04:15:00Z,2026-05-15 04:15:18+00,Up|Down,0|1,47736.64068999996,,https://polymarket.com/event/btc-updown-15m-1778817600
btc-updown-15m-1778818500,2257842,"Bitcoin Up or Down - May 15, 12:15AM-12:30AM ET",Down,1778818500,1778819400,2026-05-15T04:15:00.000Z,2026-05-15T04:30:00.000Z,true,true,false,2026-05-15T04:30:00Z,2026-05-15 04:30:18+00,Up|Down,0|1,26979.06932299999,,https://polymarket.com/event/btc-updown-15m-1778818500
btc-updown-15m-1778819400,2257979,"Bitcoin Up or Down - May 15, 12:30AM-12:45AM ET",Up,1778819400,1778820300,2026-05-15T04:30:00.000Z,2026-05-15T04:45:00.000Z,true,true,false,2026-05-15T04:45:00Z,2026-05-15 04:45:17+00,Up|Down,1|0,41811.897696000044,,https://polymarket.com/event/btc-updown-15m-1778819400
btc-updown-15m-1778820300,2258052,"Bitcoin Up or Down - May 15, 12:45AM-1:00AM ET",Down,1778820300,1778821200,2026-05-15T04:45:00.000Z,2026-05-15T05:00:00.000Z,true,true,false,2026-05-15T05:00:00Z,2026-05-15 05:00:18+00,Up|Down,0|1,29584.698261999994,,https://polymarket.com/event/btc-updown-15m-1778820300
btc-updown-15m-1778821200,2258116,"Bitcoin Up or Down - May 15, 1:00AM-1:15AM ET",Up,1778821200,1778822100,2026-05-15T05:00:00.000Z,2026-05-15T05:15:00.000Z,true,true,false,2026-05-15T05:15:00Z,2026-05-15 05:15:16+00,Up|Down,1|0,42355.86429300003,,https://polymarket.com/event/btc-updown-15m-1778821200
btc-updown-15m-1778822100,2258155,"Bitcoin Up or Down - May 15, 1:15AM-1:30AM ET",Down,1778822100,1778823000,2026-05-15T05:15:00.000Z,2026-05-15T05:30:00.000Z,true,true,false,2026-05-15T05:30:00Z,2026-05-15 05:30:17+00,Up|Down,0|1,44259.82453599997,,https://polymarket.com/event/btc-updown-15m-1778822100
btc-updown-15m-1778823000,2258184,"Bitcoin Up or Down - May 15, 1:30AM-1:45AM ET",Down,1778823000,1778823900,2026-05-15T05:30:00.000Z,2026-05-15T05:45:00.000Z,true,true,false,2026-05-15T05:45:00Z,2026-05-15 05:45:52+00,Up|Down,0|1,50497.95120199999,,https://polymarket.com/event/btc-updown-15m-1778823000
btc-updown-15m-1778823900,2258251,"Bitcoin Up or Down - May 15, 1:45AM-2:00AM ET",Down,1778823900,1778824800,2026-05-15T05:45:00.000Z,2026-05-15T06:00:00.000Z,true,true,false,2026-05-15T06:00:00Z,2026-05-15 06:00:16+00,Up|Down,0|1,42575.654029000005,,https://polymarket.com/event/btc-updown-15m-1778823900
btc-updown-15m-1778824800,2258341,"Bitcoin Up or Down - May 15, 2:00AM-2:15AM ET",Up,1778824800,1778825700,2026-05-15T06:00:00.000Z,2026-05-15T06:15:00.000Z,true,true,false,2026-05-15T06:15:00Z,2026-05-15 06:15:18+00,Up|Down,1|0,38453.46621100004,,https://polymarket.com/event/btc-updown-15m-1778824800
btc-updown-15m-1778825700,2258479,"Bitcoin Up or Down - May 15, 2:15AM-2:30AM ET",Up,1778825700,1778826600,2026-05-15T06:15:00.000Z,2026-05-15T06:30:00.000Z,true,true,false,2026-05-15T06:30:00Z,2026-05-15 06:30:19+00,Up|Down,1|0,50848.58077100004,,https://polymarket.com/event/btc-updown-15m-1778825700
btc-updown-15m-1778826600,2258546,"Bitcoin Up or Down - May 15, 2:30AM-2:45AM ET",Up,1778826600,1778827500,2026-05-15T06:30:00.000Z,2026-05-15T06:45:00.000Z,true,true,false,2026-05-15T06:45:00Z,2026-05-15 06:45:18+00,Up|Down,1|0,37034.881843999945,,https://polymarket.com/event/btc-updown-15m-1778826600
btc-updown-15m-1778827500,2258671,"Bitcoin Up or Down - May 15, 2:45AM-3:00AM ET",Down,1778827500,1778828400,2026-05-15T06:45:00.000Z,2026-05-15T07:00:00.000Z,true,true,false,2026-05-15T07:00:00Z,2026-05-15 07:00:21+00,Up|Down,0|1,62072.47186999997,,https://polymarket.com/event/btc-updown-15m-1778827500
btc-updown-15m-1778828400,2258711,"Bitcoin Up or Down - May 15, 3:00AM-3:15AM ET",Up,1778828400,1778829300,2026-05-15T07:00:00.000Z,2026-05-15T07:15:00.000Z,true,true,false,2026-05-15T07:15:00Z,2026-05-15 07:15:16+00,Up|Down,1|0,34748.657257000035,,https://polymarket.com/event/btc-updown-15m-1778828400
btc-updown-15m-1778829300,2258735,"Bitcoin Up or Down - May 15, 3:15AM-3:30AM ET",Up,1778829300,1778830200,2026-05-15T07:15:00.000Z,2026-05-15T07:30:00.000Z,true,true,false,2026-05-15T07:30:00Z,2026-05-15 07:30:17+00,Up|Down,1|0,48476.721762000045,,https://polymarket.com/event/btc-updown-15m-1778829300
btc-updown-15m-1778830200,2258786,"Bitcoin Up or Down - May 15, 3:30AM-3:45AM ET",Down,1778830200,1778831100,2026-05-15T07:30:00.000Z,2026-05-15T07:45:00.000Z,true,true,false,2026-05-15T07:45:00Z,2026-05-15 07:45:16+00,Up|Down,0|1,66025.63456399998,,https://polymarket.com/event/btc-updown-15m-1778830200
btc-updown-15m-1778831100,2258854,"Bitcoin Up or Down - May 15, 3:45AM-4:00AM ET",Down,1778831100,1778832000,2026-05-15T07:45:00.000Z,2026-05-15T08:00:00.000Z,true,true,false,2026-05-15T08:00:00Z,2026-05-15 08:00:18+00,Up|Down,0|1,121090.23773499999,,https://polymarket.com/event/btc-updown-15m-1778831100
btc-updown-15m-1778832000,2258895,"Bitcoin Up or Down - May 15, 4:00AM-4:15AM ET",Down,1778832000,1778832900,2026-05-15T08:00:00.000Z,2026-05-15T08:15:00.000Z,true,true,false,2026-05-15T08:15:00Z,2026-05-15 08:15:17+00,Up|Down,0|1,32233.408005999976,,https://polymarket.com/event/btc-updown-15m-1778832000
btc-updown-15m-1778832900,2258936,"Bitcoin Up or Down - May 15, 4:15AM-4:30AM ET",Down,1778832900,1778833800,2026-05-15T08:15:00.000Z,2026-05-15T08:30:00.000Z,true,true,false,2026-05-15T08:30:00Z,2026-05-15 08:30:17+00,Up|Down,0|1,34919.76544499997,,https://polymarket.com/event/btc-updown-15m-1778832900
btc-updown-15m-1778833800,2258963,"Bitcoin Up or Down - May 15, 4:30AM-4:45AM ET",Up,1778833800,1778834700,2026-05-15T08:30:00.000Z,2026-05-15T08:45:00.000Z,true,true,false,2026-05-15T08:45:00Z,2026-05-15 08:45:18+00,Up|Down,1|0,43631.292178,,https://polymarket.com/event/btc-updown-15m-1778833800
btc-updown-15m-1778834700,2259013,"Bitcoin Up or Down - May 15, 4:45AM-5:00AM ET",Down,1778834700,1778835600,2026-05-15T08:45:00.000Z,2026-05-15T09:00:00.000Z,true,true,false,2026-05-15T09:00:00Z,2026-05-15 09:00:21+00,Up|Down,0|1,32696.096002000013,,https://polymarket.com/event/btc-updown-15m-1778834700
btc-updown-15m-1778835600,2259260,"Bitcoin Up or Down - May 15, 5:00AM-5:15AM ET",Down,1778835600,1778836500,2026-05-15T09:00:00.000Z,2026-05-15T09:15:00.000Z,true,true,false,2026-05-15T09:15:00Z,2026-05-15 09:15:54+00,Up|Down,0|1,46744.97784300005,,https://polymarket.com/event/btc-updown-15m-1778835600
btc-updown-15m-1778836500,2259284,"Bitcoin Up or Down - May 15, 5:15AM-5:30AM ET",Up,1778836500,1778837400,2026-05-15T09:15:00.000Z,2026-05-15T09:30:00.000Z,true,true,false,2026-05-15T09:30:00Z,2026-05-15 09:30:18+00,Up|Down,1|0,52556.077483999994,,https://polymarket.com/event/btc-updown-15m-1778836500
btc-updown-15m-1778837400,2259332,"Bitcoin Up or Down - May 15, 5:30AM-5:45AM ET",Down,1778837400,1778838300,2026-05-15T09:30:00.000Z,2026-05-15T09:45:00.000Z,true,true,false,2026-05-15T09:45:00Z,2026-05-15 09:45:16+00,Up|Down,0|1,42341.45445400004,,https://polymarket.com/event/btc-updown-15m-1778837400
